"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"6655","부산광역시 남구 대연동","1858","1858","0000","대연힐스테이트푸르지오","84.6900","202212","12","76,000","-","28","-","-","2013","수영로 345","-","중개거래","부산 남구","-"
"6656","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","39.7000","202212","10","25,000","-","11","-","-","2018","수영로 135","-","중개거래","경남 김해시 경남 양산시","-"
"6657","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","100.9500","202212","10","83,500","-","8","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6658","부산광역시 남구 대연동","1865","1865","0000","대연롯데캐슬","84.4873","202212","10","62,500","-","10","-","-","2015","수영로325번길 61","-","중개거래","부산 남구","-"
"6659","부산광역시 남구 대연동","1858","1858","0000","대연힐스테이트푸르지오","84.3600","202212","10","79,000","-","24","-","-","2013","수영로 345","-","중개거래","부산 남구","-"
"6660","부산광역시 남구 대연동","243-23","0243","0023","청구","84.9900","202212","09","21,341","-","10","-","-","2001","황령대로319번가길 110","-","직거래","-","-"
"6661","부산광역시 남구 대연동","893-12","0893","0012","도남하이츠","80.8600","202212","09","27,000","-","2","-","-","2001","천제등로 59-17","-","중개거래","부산 남구","-"
"6662","부산광역시 남구 대연동","1893","1893","0000","대연파크푸르지오","84.9866","202212","08","53,900","-","21","-","-","2018","홍곡로 360","-","중개거래","부산 남구","-"
"6663","부산광역시 남구 대연동","1272-2","1272","0002","동원로얄듀크","84.9809","202212","07","56,000","-","7","-","-","2005","못골로41번길 13","-","중개거래","부산 남구","-"
"6664","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9800","202212","07","57,500","-","2","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6665","부산광역시 남구 대연동","245-23","0245","0023","삼익그린","84.9800","202212","06","28,500","-","4","-","-","2001","황령대로319번가길 142","-","중개거래","부산 남구","-"
"6666","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9800","202212","06","62,000","-","8","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6667","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9500","202212","04","63,000","-","13","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6668","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9800","202212","03","59,000","-","16","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6669","부산광역시 남구 대연동","1912","1912","0000","대연자이","59.8922","202212","02","50,000","-","4","-","-","2019","유엔로 246","-","중개거래","부산 남구","-"
"6670","부산광역시 남구 대연동","1170-2","1170","0002","대우","84.9200","202211","29","24,300","-","12","-","-","1996","홍곡로 343","-","중개거래","부산 남구","-"
"6671","부산광역시 남구 대연동","282-1","0282","0001","대연극동StarClass","114.9300","202211","28","45,000","-","15","-","-","2002","진남로36번길 50","-","중개거래","부산 남구","-"
"6672","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9800","202211","28","64,000","-","35","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6673","부산광역시 남구 대연동","1893","1893","0000","대연파크푸르지오","84.9866","202211","26","52,000","-","15","-","-","2018","홍곡로 360","-","중개거래","부산 남구","-"
"6674","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9500","202211","26","67,000","-","20","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6675","부산광역시 남구 대연동","1865","1865","0000","대연롯데캐슬","122.5305","202211","26","107,000","-","12","-","-","2015","수영로325번길 61","-","중개거래","부산 남구","-"
"6676","부산광역시 남구 대연동","1858","1858","0000","대연힐스테이트푸르지오","84.6900","202211","26","94,900","-","33","-","-","2013","수영로 345","-","중개거래","부산 남구","-"
"6677","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9800","202211","25","60,000","-","3","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6678","부산광역시 남구 대연동","255-1","0255","0001","장백장미타워1","83.1000","202211","24","26,000","-","10","-","-","1996","황령대로319번길 120","20221230","중개거래","부산 남구","-"
"6679","부산광역시 남구 대연동","1912","1912","0000","대연자이","50.9684","202211","24","40,000","-","10","-","-","2019","유엔로 246","-","중개거래","부산 남구","-"
"6680","부산광역시 남구 대연동","1903","1903","0000","대연SKVIEWHills","84.9984","202211","24","65,500","-","4","-","-","2018","수영로 261","-","중개거래","부산 남구","-"
"6681","부산광역시 남구 대연동","245-23","0245","0023","삼익그린","84.9800","202211","23","31,800","-","21","-","-","2001","황령대로319번가길 142","-","중개거래","부산 남구","-"
"6682","부산광역시 남구 대연동","1865","1865","0000","대연롯데캐슬","59.7866","202211","23","48,000","-","7","-","-","2015","수영로325번길 61","-","중개거래","부산 남구","-"
"6683","부산광역시 남구 대연동","1865","1865","0000","대연롯데캐슬","84.4873","202211","23","66,900","-","9","-","-","2015","수영로325번길 61","-","중개거래","부산 남구","-"
"6684","부산광역시 남구 대연동","1893","1893","0000","대연파크푸르지오","59.8743","202211","22","45,000","-","19","-","-","2018","홍곡로 360","-","중개거래","부산 남구","-"
"6685","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9500","202211","22","63,500","-","24","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6686","부산광역시 남구 대연동","1741-12","1741","0012","오름캐슬","40.3800","202211","22","20,000","-","2","-","-","2015","못골로 92","-","직거래","-","-"
"6687","부산광역시 남구 대연동","1272-2","1272","0002","동원로얄듀크","84.9809","202211","21","50,000","-","7","-","-","2005","못골로41번길 13","20221206","중개거래","부산 남구","-"
"6688","부산광역시 남구 대연동","1912","1912","0000","대연자이","59.8922","202211","19","56,000","-","16","-","-","2019","유엔로 246","-","중개거래","부산 남구","-"
"6689","부산광역시 남구 대연동","1272-2","1272","0002","동원로얄듀크","84.9809","202211","17","48,500","-","2","-","-","2005","못골로41번길 13","-","중개거래","부산 남구","-"
"6690","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9500","202211","16","68,500","-","30","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6691","부산광역시 남구 대연동","1344-1","1344","0001","베르디하우스","33.7500","202211","15","9,500","-","5","-","-","2003","수영로249번길 3","-","중개거래","부산 남구","-"
"6692","부산광역시 남구 대연동","285-2","0285","0002","삼성맨션","59.6000","202211","15","14,000","-","1","-","-","1978","진남로30번가길 32","-","중개거래","부산 남구","-"
"6693","부산광역시 남구 대연동","72-23","0072","0023","대승타워","33.1000","202211","15","9,650","-","14","-","-","1998","수영로 304","-","중개거래","부산 남구","-"
"6694","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9800","202211","15","65,000","-","31","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6695","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9500","202211","15","60,000","-","16","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6696","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","84.9800","202211","15","60,000","-","7","-","-","2018","수영로 135","-","중개거래","부산 남구","-"
"6697","부산광역시 남구 대연동","376-1","0376","0001","린다비스타","44.4000","202211","15","20,000","-","6","-","-","2016","수영로266번길 15-1","-","중개거래","부산 남구","-"
"6698","부산광역시 남구 대연동","252-1","0252","0001","경동메르빌","84.9302","202211","15","38,000","-","9","-","-","2005","황령대로319번길 26","-","직거래","-","-"
"6699","부산광역시 남구 용호동","392-6","0392","0006","동림빌라(B)","59.9400","202203","19","49,500","-","4","-","-","1993","동명로145번가길 16","-","중개거래","부산 남구","-"
"6700","부산광역시 남구 용호동","179-9","0179","0009","용호동일신님(林)Ⅱ","84.9750","202203","18","50,000","-","8","-","-","2006","용호로 38-17","-","중개거래","부산 남구","-"
"6701","부산광역시 남구 용호동","954","0954","0000","더블유","165.4125","202203","16","308,000","-","5","-","-","2018","분포로 145","-","중개거래","부산 남구","-"
"6702","부산광역시 남구 용호동","536-18","0536","0018","협진태양","44.5900","202203","15","14,800","-","5","-","-","1988","용호로198번길 37","-","중개거래","부산 남구","-"
"6703","부산광역시 남구 용호동","179-9","0179","0009","용호동일신님(林)Ⅱ","59.9653","202203","14","37,000","-","4","-","-","2006","용호로 38-17","-","중개거래","부산 남구","-"
"6704","부산광역시 남구 용호동","519-5","0519","0005","경동","70.6000","202203","12","17,500","-","11","-","-","1992","동명로 202","-","중개거래","부산 남구","-"
"6705","부산광역시 남구 용호동","368-17","0368","0017","분포맨션(나)","74.2500","202203","12","33,000","-","2","-","-","1984","용호로109번길 10","-","중개거래","부산 남구","-"
"6706","부산광역시 남구 용호동","776-12","0776","0012","롯데캐슬아인스","84.8980","202203","09","34,700","-","11","-","-","2007","용호로231번길 62","-","중개거래","부산 남구","-"
"6707","부산광역시 남구 용호동","176-30","0176","0030","엘지메트로시티1","144.4800","202203","08","89,900","-","12","-","-","2001","분포로 111","-","중개거래","부산 남구","-"
"6708","부산광역시 남구 용호동","519-5","0519","0005","경동","83.6800","202203","08","21,500","-","12","-","-","1992","동명로 202","-","중개거래","부산 남구","-"
"6709","부산광역시 남구 용호동","181-1","0181","0001","현대비치","52.2900","202203","05","31,500","-","10","-","-","1997","용호로42번길 14","-","중개거래","부산 남구","-"
"6710","부산광역시 남구 용호동","537-13","0537","0013","한진훼미리타운","48.7200","202203","05","11,500","-","8","-","-","1996","용호로232번길 61","-","중개거래","부산 남구","-"
"6711","부산광역시 남구 용호동","944","0944","0000","오륙도에스케이뷰","174.1070","202203","05","84,000","-","1","-","-","2008","오륙도로 85","-","중개거래","부산 남구","-"
"6712","부산광역시 남구 용호동","537-13","0537","0013","한진훼미리타운","48.7200","202203","03","10,300","-","21","-","-","1996","용호로232번길 61","-","중개거래","부산 남구","-"
"6713","부산광역시 남구 용호동","537-13","0537","0013","한진훼미리타운","48.7200","202203","02","12,000","-","1","-","-","1996","용호로232번길 61","-","직거래","-","-"
"6714","부산광역시 남구 용호동","944","0944","0000","오륙도에스케이뷰","174.1070","202203","02","106,000","-","14","-","-","2008","오륙도로 85","-","중개거래","부산 남구","-"
"6715","부산광역시 남구 용호동","176-30","0176","0030","엘지메트로시티4-1(201-214)","196.8580","202203","01","119,800","-","7","-","-","2003","분포로 113","-","중개거래","부산 남구","-"
"6716","부산광역시 남구 용호동","954","0954","0000","더블유","145.5580","202202","28","270,000","-","65","-","-","2018","분포로 145","-","중개거래","부산 남구","-"
"6717","부산광역시 남구 용호동","563-1","0563","0001","오륙도 뜨란채","49.6200","202202","26","19,000","-","4","-","-","2000","용호로269번길 29","-","중개거래","부산 남구","-"
"6718","부산광역시 남구 용호동","944","0944","0000","오륙도에스케이뷰","84.2740","202202","26","69,200","-","9","-","-","2008","오륙도로 85","-","중개거래","부산 남구","-"
"6719","부산광역시 남구 용호동","537-13","0537","0013","한진훼미리타운","48.7200","202202","25","11,000","-","6","-","-","1996","용호로232번길 61","-","중개거래","부산 남구","-"
"6720","부산광역시 남구 용호동","176-30","0176","0030","엘지메트로시티1","84.9800","202202","25","67,000","-","9","-","-","2001","분포로 111","-","중개거래","부산 남구","-"
